Constituency name,2024 Winner,2024 Runner-up,2024 Electorate,2024 Valid Votes,2024 Majority,2024 Result Type,2019 Winner,2019 Runner-up,2019 Electorate,2019 Valid Votes,2019 Majority,2019 Result Type,Total Population,Total Households,Female,Male,Christian,Muslim,No Religion,No Qualifications,Level 4+,White,Black,Asian,Mixed,Other,Social Rent,Private Rent,Own Outright,Detached,Flat,Employed,Unemployed,Long-term Sick,Full-time Students,Born Outside UK,Recent Migrants,Veterans,Disabled,Deprived (2+ Dimensions),2019 Vote Share,2024 Vote Share,2019 Turnout Rate,2024 Turnout Rate,Vote Share Swing,% Female,% Male,% Christian,% Muslim,% No Religion,% No Qualifications,% Level 4+,% White,% Black,% Asian,% Mixed,% Other,% Social Rent,% Private Rent,% Own Outright,% Detached,% Flat,% Employed,% Unemployed,% Long-term Sick,% Full-time Students,% Born Outside UK,% Recent Migrants,% Veterans,% Disabled,% Deprived (2+ Dimensions),Incumbent Retained,Safe Seat 2019,Safe Seat 2024,Non-White,% Non-White,Minority Ethnic,% Minority Ethnic,UK Born,% UK Born,Other Religions,% Other Religions,All Renters,% All Renters,% Highly Educated,Economically Inactive,% Economically Inactive,% Owner Occupier,% Deprived Households
Eastleigh,LD,Con,69965.0,45953.0,1546.0,LD gain from Con,Con,LD,83880.0,58971.0,15607.0,Con hold,136443.0,56924.0,223970.0,76352.0,62816.0,546.0,652.0,16756.0,2782.0,138587.0,5513.0,9465.0,8490.0,2714.0,915.0,8111.0,43010.0,17112.0,10622.0,77829.0,75159.0,1832.0,27050.0,12730.0,607.0,2465.0,20462.0,24321.0,0.18606342393896041,0.02209676266704781,0.7030400572246066,0.6567998284856714,-0.16396666127191262,1.6414913187191722,0.5595889858768863,0.46038272392134444,0.004001671027462017,0.004778552215943654,0.12280586032262557,0.02038946666373504,1.0157135213972135,0.04040515086886099,0.06936962687715749,0.062223785756689604,0.019891090052256255,0.006706097051516017,0.05944606905447696,0.31522320676033216,0.12541500846507334,0.07784935834011272,0.5704140190409182,0.55084540797256,0.013426852238663764,0.19825128441913473,0.09329903329595508,0.0044487441642297515,0.018066152166105992,0.1499673856482194,0.1782502583496405,0,1,0,26182.0,0.19188965355496435,-2144.0,-0.01571352139721349,123713.0,0.9067009667040449,72429.0,0.5308370528352498,9026.0,0.06615216610599298,0.02038946666373504,124503.0,0.9124909302785779,0.31522320676033216,0.4272538823694751
Enfield North,Lab,Con,78770.0,41376.0,12736.0,Lab hold,Lab,Con,68301.0,45050.0,6492.0,Lab hold,329984.0,120923.0,187336.0,63350.0,52497.0,310.0,694.0,20290.0,2985.0,121085.0,1401.0,4105.0,2862.0,1192.0,493.0,6887.0,36821.0,17703.0,4962.0,59861.0,57708.0,1212.0,20113.0,121043.75,3009.0,4489.0,23987.0,63329.0,0.0950498528572056,0.16168592103592738,0.6595803868171769,0.5252761203503872,0.06663606817872178,0.5677123739332817,0.19197900504266874,0.159089531613654,0.0009394394879751745,0.002103132273079907,0.06148782971295578,0.009045893134212567,0.366942033553142,0.004245660395655547,0.012439997090768037,0.008673147788983709,0.0036122963537626065,0.0014940118308766485,0.020870708882854926,0.11158419802172226,0.05364805566330489,0.015037092707525214,0.1814057651280062,0.17488120636152055,0.0036729053529868114,0.06095144006982157,0.36681702749224204,0.009118623933281614,0.013603689875872769,0.07269140321955003,0.19191536559348332,1,1,1,9560.0,0.0289711016291699,208899.0,0.6330579664468581,208940.25,0.6331829725077579,276483.0,0.8378678966252909,7380.0,0.022364720713731575,0.009045893134212567,103020.0,0.31219695500387895,0.11158419802172226,0.5237134374767414
Epping Forest,Con,Lab,72229.0,38148.0,5682.0,Con hold,Con,Lab,74304.0,50268.0,22173.0,Con hold,134980.0,54557.0,77291.0,26213.0,20365.0,148.0,181.0,7034.0,1166.0,50142.0,666.0,1437.0,1318.0,320.0,249.0,2416.0,16031.0,9346.0,1119.0,25734.0,24947.0,635.0,8315.0,18703.0,647.0,1914.0,8727.0,25008.0,0.2984092377260982,0.0786664636087998,0.6765180878552972,0.5281535117473591,-0.21974277411729837,0.5726107571492073,0.19419914061342422,0.1508742035857164,0.0010964587346273522,0.0013409393984293969,0.05211142391465402,0.008638316787672247,0.37147725588976144,0.004934064305823085,0.010646021632834493,0.009764409542154392,0.002370721588383464,0.001844717735960883,0.017898947992295154,0.11876574307304785,0.06923988739072455,0.008290117054378427,0.1906504667358127,0.18481997332938213,0.004704400651948437,0.06160171877315158,0.1385612683360498,0.004793302711512817,0.014179878500518595,0.0646540228181953,0.18527189213216771,1,1,1,3741.0,0.027715217069195438,84838.0,0.6285227441102386,116277.0,0.8614387316639502,114286.0,0.8466883982812269,2665.0,0.01974366572825604,0.008638316787672247,42624.0,0.31578011557267743,0.11876574307304785,0.4583829756034973
Epsom And Ewell,LD,Con,76513.0,53527.0,3686.0,LD gain from Con,Con,LD,81138.0,59451.0,17873.0,Con hold,87386.0,37139.0,511558.0,179090.0,102338.0,1257.0,1908.0,53671.0,8793.375,226246.0,25953.375,68808.0,23462.0,14531.75,906.0,22766.0,77062.0,15498.0,21079.0,150735.0,141260.0,2274.0,88920.0,10807.0,558.0,5111.0,57225.0,15198.0,0.22027903078705416,0.048174819965234664,0.7327146343267027,0.6995804634506555,-0.17210421082181948,5.8540040738791115,2.0494129494427025,1.1711029226649579,0.014384455175886298,0.021834161078433615,0.6141830499164626,0.10062681665255305,2.5890417229304465,0.2969969445906667,0.7874030165014991,0.2684869429885794,0.16629379992218432,0.010367793468061246,0.26052228045682374,0.8818575057789577,0.1773510630993523,0.24121712860183553,1.724933055638203,1.6165060764882246,0.026022474995994783,1.0175542993156799,0.12366969537454513,0.0063854622021834164,0.05848762959741835,0.6548531801432724,0.17391801890463005,0,1,0,132755.125,1.5191807040029295,-138860.0,-1.5890417229304465,76579.0,0.8763303046254549,-18117.0,-0.20732153891927768,23672.0,0.270890073924885,0.10062681665255305,289679.0,3.3149360309431715,0.8818575057789577,0.40921941893965913
Erewash,Lab,Con,71501.0,42655.0,5859.0,Lab gain from Con,Con,Lab,72523.0,48814.0,10606.0,Con hold,112906.0,50334.0,132858.0,44396.0,39029.0,540.0,740.0,9725.0,1838.0,86427.0,615.0,1641.0,2096.0,780.0,628.0,4653.0,27716.0,15663.0,2414.0,40990.0,39749.0,1295.0,13407.0,5934.0,286.0,4099.0,16755.0,24218.0,0.14624326075865587,0.08194290988937218,0.673083021937868,0.5965650830058321,-0.06430035086928369,1.176713372185712,0.39321205250385277,0.34567693479531647,0.004782739624112093,0.006554124670079535,0.08613359786016686,0.01627902857244079,0.7654774768391405,0.005447009016349884,0.01453421430216286,0.01856411528173879,0.006908401679273024,0.005562149044337768,0.04121127309443254,0.2454785396701681,0.1387260198749402,0.021380617504827025,0.3630453651710272,0.35205392096079924,0.011469718172639186,0.11874479655642747,0.052556994313854,0.002533080615733442,0.03630453651710272,0.14839778222592245,0.21449701521619755,0,1,1,5132.0,0.04545374027952456,26479.0,0.23452252316085948,106972.0,0.947443005686146,72597.0,0.642986200910492,5281.0,0.0467734221387703,0.01627902857244079,71206.0,0.6306662179157884,0.2454785396701681,0.48114594508682
Erith And Thamesmead,Lab,RUK,78740.0,39108.0,16302.0,Lab hold,Lab,Con,65399.0,41384.0,3758.0,Lab hold,246472.0,95300.0,239849.0,82181.0,61286.0,900.0,821.0,20951.0,3614.0,141831.0,7645.0,20850.0,9228.0,4038.0,1253.0,8742.0,42839.0,20046.0,6408.0,86083.0,83246.0,1456.0,27233.0,51759.0,1381.0,4214.0,23398.0,45857.0,0.05746265233413355,0.20703581407162813,0.6327925503448065,0.4966725933451867,0.14957316173749458,0.9731287935343569,0.3334293550585868,0.24865299100912072,0.003651530396961927,0.003331007173228602,0.08500357038527703,0.014662923171800448,0.57544467525723,0.031017722094193255,0.08459378752961796,0.037440358336849625,0.01638319971436918,0.005083741763770327,0.03546853192249018,0.1738087896393911,0.08133175370833198,0.02599889642636892,0.34926076795741506,0.3377503326949917,0.005907364731085073,0.11049125255607128,0.20999951312928042,0.005603070531338245,0.017097276769775065,0.09493167580901685,0.18605358823720342,1,0,1,41761.0,0.16943506767503003,104641.0,0.42455532474276997,194713.0,0.7900004868707196,183465.0,0.7443644714206887,9995.0,0.04055227368626051,0.014662923171800448,135333.0,0.5490806257911649,0.1738087896393911,0.48118572927597064
Esher And Walton,LD,Con,74042.0,53646.0,12003.0,LD gain from Con,Con,LD,81184.0,63084.0,2743.0,Con hold,138754.0,55590.0,219915.0,75639.0,58045.0,264.0,520.0,24849.0,3049.0,139483.0,2239.0,9289.0,3990.0,2392.0,336.0,20208.0,38655.0,6408.0,10952.0,65785.0,61131.0,937.0,25400.0,29706.0,1705.0,4549.0,33368.0,20268.0,0.033787445802128495,0.1621106939304719,0.7770496649586125,0.7245347235352908,0.1283232481283434,1.584927281375672,0.545130230479842,0.41833028237023795,0.0019026478515934676,0.003747639707684103,0.17908672903123513,0.02197414128601698,1.0052539025901956,0.016136471741355206,0.06694581777822621,0.028755927757037635,0.017239142655346873,0.0024215518111189585,0.1456390446401545,0.27858656327024806,0.04618245239776871,0.07893105784337749,0.4741124580192283,0.4405710826354556,0.006752958473269239,0.18305778572149273,0.21409112530089222,0.012287934041541144,0.032784640442798045,0.24048315724231373,0.14607146460642575,0,0,1,17910.0,0.12907735993196592,-729.0,-0.005253902590195598,109048.0,0.7859088746991078,79925.0,0.5760194300704845,20544.0,0.14806059645127348,0.02197414128601698,120836.0,0.8708649840725312,0.27858656327024806,0.3645979492714517
Exeter,Lab,Con,67840.0,39535.0,11937.0,Lab hold,Lab,Con,82054.0,56192.0,10403.0,Lab hold,130709.0,52554.0,453995.0,157823.0,59214.0,1977.625,2303.0,43906.0,8788.0,147387.0,25953.375,68808.0,23688.5,14531.75,1373.0,17613.0,61831.0,15182.0,27148.125,147804.0,138302.0,3238.0,67281.0,19605.0,2568.0,3442.0,39466.0,24464.0,0.1267823628342311,0.17595813679245284,0.6848173154264265,0.5827682783018868,0.04917577395822173,3.4733262437934647,1.2074378963958106,0.4530215975946568,0.015129983398235776,0.017619291709063647,0.33590647927839706,0.06723331981730409,1.127596416467114,0.19855843897512795,0.5264212869810037,0.18123082572737914,0.11117635357932507,0.01050424989862978,0.13474971119050716,0.47304317223756587,0.11615114490968487,0.20769897252675792,1.1307867094079214,1.058090873620026,0.02477258643245683,0.5147388473632267,0.14998967171350097,0.019646696095907704,0.026333305281197164,0.30193789257051923,0.18716385252736997,1,1,1,132981.625,1.0173869052628357,-16678.0,-0.12759641646711398,111104.0,0.850010328286499,67214.375,0.5142291272980437,18986.0,0.14525396108913693,0.06723331981730409,248287.0,1.899540199986229,0.47304317223756587,0.46550215016934965
Faversham And Mid Kent,Con,Lab,74301.0,46423.0,1469.0,Con hold,Con,Lab,73403.0,50394.0,21976.0,Con hold,175782.0,71208.0,490014.0,168646.0,99784.0,831.0,1099.0,56571.0,6663.0,254565.375,9847.0,12945.0,8706.0,4584.0,655.0,24333.0,78582.625,27450.0,10604.0,158010.0,150892.0,2419.0,56786.0,24543.0,1188.0,7817.0,61949.125,32412.0,0.2993883083797665,0.01977093175058209,0.6865386973284471,0.6247964361179527,-0.2796173766291844,2.7876233061405604,0.9594042620973706,0.5676576668828435,0.004727446496228283,0.006252062213423445,0.3218247602143564,0.03790490493907226,1.4481879543980611,0.05601824987768941,0.07364235245929618,0.04952725535037717,0.026077755401576953,0.0037262063237419076,0.13842714271085776,0.44704591482631895,0.15615933372017612,0.060324720392304104,0.8988974980373418,0.8584041596978075,0.013761363507071259,0.3230478661068824,0.13962180428030174,0.0067583711642830325,0.0444698547063977,0.3524201852294319,0.18438747994675223,1,1,0,36082.0,0.2052656130889397,-78783.375,-0.44818795439806125,151239.0,0.8603781957196983,74068.0,0.4213628244075048,24988.0,0.14215334903459967,0.03790490493907226,272046.125,1.547633574541193,0.44704591482631895,0.4551735760026963
Feltham And Heston,Lab,Con,76982.0,33828.0,7944.0,Lab hold,Lab,Con,80934.0,47811.0,7859.0,Lab hold,288181.0,102961.0,143280.0,48410.0,32466.0,182.0,395.0,16223.0,2189.0,93931.0,772.0,1624.0,1804.0,330.0,164.0,3653.0,33141.0,17251.0,1355.0,45268.0,43970.0,1163.0,14625.0,121043.75,5231.0,2568.0,18822.0,52758.0,0.0971038129834186,0.10319295419708503,0.5907406034546667,0.4394273986126627,0.006089141213666438,0.49718753144725014,0.16798470405751942,0.1126583640142827,0.000631547534362085,0.00137066635204958,0.056294481593165406,0.0075959206193329885,0.3259444585173901,0.0026788719589424703,0.005635347229692451,0.006259954681259347,0.0011451136612059781,0.0005690867892053953,0.012676061225410418,0.11500064195765855,0.05986168414989191,0.004701906093739698,0.15708183398627945,0.15257772025220262,0.004035658145401674,0.0507493554398104,0.4200268234200034,0.01815178655081355,0.008911066309021066,0.06531311918551189,0.18307244405425757,1,1,1,4530.0,0.015719287531100246,194250.0,0.6740555414826099,167137.25,0.5799731765799966,255138.0,0.8853394220993056,3817.0,0.013245148014615814,0.0075959206193329885,78580.0,0.2726758530229266,0.11500064195765855,0.5124076106486922
Filton And Bradley Stoke,Lab,Con,77582.0,50367.0,10000.0,Lab gain from Con,Con,Lab,74016.0,53752.0,5646.0,Con hold,290424.0,118101.0,312423.0,107847.0,72776.0,1977.625,1842.0,20948.0,4701.0,125064.0,25953.375,68808.0,23688.5,14531.75,715.0,27771.25,27507.0,1584.0,27148.125,105519.0,98432.0,2680.0,49200.0,30668.0,2096.0,1146.0,31882.0,51801.0,0.07628080415045396,0.12889587790982443,0.7262213575443147,0.6492098682684128,0.05261507375937047,1.075747872076688,0.37134327741508966,0.2505853510729141,0.0068094406798336225,0.0063424510371043715,0.07212902514943668,0.01618667878687712,0.4306255681348649,0.08936374059995042,0.23692256838277828,0.08156522876897226,0.05003632619893673,0.0024619177478445308,0.09562312343332507,0.0947132468391042,0.005454094702917114,0.09347755350797454,0.3633274109577721,0.33892515770046555,0.009227887502410268,0.16940748698454672,0.1055973335537008,0.007217034404870121,0.0039459548797620035,0.10977742886262844,0.17836335840013223,0,1,1,132981.625,0.4578878639506377,165360.0,0.5693744318651351,259756.0,0.8944026664462992,213828.375,0.7362627572101479,28486.25,0.0980850411811696,0.01618667878687712,182194.0,0.6273379610500509,0.0947132468391042,0.43861609977900273
Finchley And Golders Green,Lab,Con,77500.0,48213.0,4581.0,Lab gain from Con,Con,LD,77573.0,55109.0,6562.0,Con hold,389344.0,148917.0,177764.0,60398.0,52917.0,402.0,587.0,11727.0,2094.0,106827.0,3556.0,14776.0,6606.0,2154.0,524.0,4273.0,37761.0,23373.0,3810.0,57196.0,55484.0,1331.0,22864.0,121043.75,5870.0,2907.0,19074.0,69013.0,0.08459128820594794,0.05910967741935484,0.7104147061477576,0.6221032258064516,-0.025481610786593098,0.45657310758609354,0.15512759924385633,0.13591322840470124,0.0010325059587408564,0.0015076641735842853,0.03011989397550752,0.0053782773074710286,0.27437690063285936,0.009133311416125585,0.037951015040683815,0.01696700090408482,0.0055323826744472756,0.0013458535382592258,0.01097487055149174,0.0969862127065012,0.060031745705597106,0.009785690802991699,0.1469035094928906,0.1425063696885017,0.003418570724089751,0.058724418509081944,0.31089152523218544,0.015076641735842854,0.007466405029999178,0.04899009616174899,0.17725456151886249,0,1,0,27092.0,0.0695837100353415,282517.0,0.7256230993671406,268300.25,0.6891084747678146,335438.0,0.8615466014629736,4797.0,0.012320724089750965,0.0053782773074710286,98753.0,0.2536394550834224,0.0969862127065012,0.46343265040257325
Folkestone And Hythe,Lab,Con,70056.0,42686.0,3729.0,Lab gain from Con,Con,Lab,88272.0,59005.0,21337.0,Con hold,109758.0,48338.0,570523.875,195528.375,131095.375,1977.625,1991.0,58509.625,8793.375,254565.375,25953.375,59196.0,23688.5,14531.75,1378.0,27771.25,78582.625,17047.0,27148.125,181106.75,169888.25,3141.0,88920.0,11476.0,560.0,7799.0,61949.125,24787.0,0.24171877832155156,0.05322884549503255,0.6684452601051296,0.6093125499600319,-0.18848993282651902,5.198016317717159,1.78144987153556,1.1944038247781483,0.018018048798265275,0.01813990779715374,0.5330784544179012,0.08011602798884819,2.319333214890942,0.23645998469359863,0.5393319849122615,0.21582481459210262,0.1323980939885931,0.012554893492957233,0.25302255872009327,0.71596261775907,0.1553144189945152,0.24734529601486907,1.6500551212667869,1.5478438929280782,0.028617503963264637,0.8101459574700706,0.10455729878459885,0.005102133785236612,0.07105632391260774,0.5644155779077608,0.2258331966690355,0,1,0,123369.625,1.124014878186556,-144807.375,-1.3193332148909418,98282.0,0.8954427012154011,-25306.0,-0.2305617813735673,29149.25,0.2655774522130505,0.08011602798884819,323898.375,2.951022932269174,0.71596261775907,0.5127849724854152
Forest Of Dean,Lab,Con,72857.0,48001.0,278.0,Lab gain from Con,Con,Lab,71438.0,51475.0,15869.0,Con hold,87004.0,37217.0,460530.0,159988.0,38999.0,1611.0,2028.0,41948.0,8701.0,107974.0,25953.375,68808.0,23688.5,14531.75,983.0,11707.0,59221.0,7229.0,26303.0,145554.0,136335.0,3276.375,71082.0,4435.0,346.0,1810.0,37022.0,18169.0,0.22213667795850947,0.003815693756262267,0.7205548867549484,0.6588385467422485,-0.21832098420224721,5.293204910119075,1.8388579835409866,0.44824375890763646,0.018516390051032137,0.02330927313686727,0.4821387522412763,0.10000689623465588,1.2410234012229322,0.2983009401866581,0.7908601903360765,0.27226909107627234,0.16702392993425588,0.011298331111213278,0.1345570318606041,0.6806698542595743,0.08308813387890213,0.3023194335892603,1.6729575651694175,1.5669969196818536,0.037657751367753206,0.8169969196818537,0.050974667831364076,0.00397682865155625,0.020803641211898302,0.42552066571651875,0.208829479104409,0,1,0,132981.625,1.5284541515332628,-20970.0,-0.24102340122293228,82569.0,0.9490253321686359,44366.0,0.5099305779044642,12690.0,0.1458553629718174,0.10000689623465588,247715.375,2.8471722564479793,0.6806698542595743,0.48819088051159415
Fylde,Con,Lab,77100.0,43248.0,561.0,Con hold,Con,Lab,66847.0,46659.0,16611.0,Con hold,81374.0,37606.0,208745.0,69903.0,60178.0,553.0,976.0,23137.0,3560.0,133922.0,1763.0,5187.0,4168.0,1234.0,622.0,5225.0,40362.0,14125.0,10818.0,60685.0,57665.0,1184.0,21501.0,4844.0,728.0,5636.0,33224.0,17402.0,0.24849282690322677,0.007276264591439689,0.6979969183359014,0.5609338521400778,-0.2412165623117871,2.5652542581168434,0.8590335979551208,0.7395236807825596,0.006795782436650528,0.01199400299850075,0.2843291469019589,0.04374861749453142,1.64575908766928,0.021665396809791824,0.06374271880453217,0.05122029149359746,0.01516454887310443,0.007643719124044535,0.06420969842947379,0.4960060953129992,0.17358124216580234,0.1329417258583823,0.7457541720942807,0.7086415808489198,0.014550101998181237,0.26422444515447197,0.05952761324255905,0.008946346498881706,0.06926045174134245,0.40828765944896406,0.2138520903482685,1,1,0,12352.0,0.15179295598102588,-52548.0,-0.6457590876692801,76530.0,0.9404723867574409,19667.0,0.2416865337822892,5847.0,0.07185341755351832,0.04374861749453142,113574.0,1.3957037874505371,0.4960060953129992,0.4627453066000106
Gainsborough,Con,Lab,75836.0,46489.0,3532.0,Con hold,Con,Lab,76343.0,51046.0,22967.0,Con hold,95156.0,42345.0,98762.0,33654.0,28754.0,197.0,276.0,10674.0,1612.0,64129.0,809.0,1810.0,1794.0,416.0,227.0,3132.0,21258.0,12543.0,1954.0,31877.0,30705.0,813.0,10036.0,4684.0,339.0,1557.0,11484.0,20165.0,0.3008396316623659,0.04657418640223641,0.6686402158678595,0.6130202014874202,-0.25426544526012945,1.0378956660641474,0.3536718651477574,0.30217747698516123,0.0020702845853125392,0.002900500231199294,0.11217369372399008,0.016940602799613267,0.6739354323426794,0.008501828576232712,0.0190213964437345,0.01885325150279541,0.004371768464416327,0.002385556349573332,0.03291437218882677,0.2234015721551978,0.13181512463743747,0.020534700912186305,0.3349972676447097,0.32268065072092145,0.008543864811467485,0.10546891420404389,0.04922443145991845,0.0035625709361469587,0.016362604565135146,0.12068603135903148,0.21191517087729622,1,1,0,4829.0,0.05074824498717895,31027.0,0.3260645676573206,90472.0,0.9507755685400815,65929.0,0.6928517381983269,3359.0,0.035299928538400104,0.016940602799613267,53038.0,0.5573794610954643,0.2234015721551978,0.4762073444326367
Gedling,Lab,Con,77006.0,48481.0,11881.0,Lab gain from Con,Con,Lab,71336.0,49953.0,679.0,Con gain from Lab,117264.0,51551.0,177423.0,60243.0,52733.0,559.0,619.0,13181.0,2405.0,108559.0,3393.0,10983.0,5898.0,2450.0,397.0,6432.0,33635.0,9690.0,10148.0,59447.0,57300.0,1065.0,22051.0,8925.0,365.0,3380.0,18948.0,23879.0,0.009518335763149042,0.15428667896008103,0.7002495233823035,0.6295743188842428,0.144768343196932,1.5130218993041342,0.5137382316823578,0.4496947059626143,0.004767021421749215,0.005278687406194569,0.11240448901623687,0.020509278209851274,0.9257657934233865,0.028934711420384774,0.09366045845272206,0.0502967662709783,0.020893027698185292,0.0033855232637467593,0.05485059353254196,0.28683142311365806,0.08263405648792468,0.08653977350252422,0.5069501296220494,0.48864101514531316,0.009082071223905034,0.18804577705007505,0.07611031518624642,0.0031126347387092374,0.02882385045708828,0.16158411788784283,0.20363453404284348,0,0,1,22724.0,0.19378496384227042,8705.0,0.07423420657661345,108339.0,0.9238896848137536,63353.0,0.540259585209442,6829.0,0.05823611679628871,0.020509278209851274,99364.0,0.847352981307136,0.28683142311365806,0.4632111889197106
